run_id,n_agents,initial_li_equal,li_change_rate,schema_weight,claim_threshold,grant_threshold,mean_final_li,std_final_li,mean_final_fi,std_final_fi,time_to_li_stability,time_to_fi_stability,final_li_variance,final_fi_variance,mean_role_diff,max_role_diff,role_diff_variance,role_polarization,li_trend_slope,fi_trend_slope,li_trend_r2,fi_trend_r2,emergence_speed,leader_consistency,follower_consistency
experiment_20241211_144311_run_0068,6,True,0.3,0.5,0.6,0.4,0.5,0.0,0.350737416244776,0.22872644593867536,0,100,0.0,0.05231578707173778,0.14926258375522403,0.4311992945416997,0.052315787071737764,0.682316316348624,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0087,6,False,0.1,0.7,0.6,0.4,0.6530367083825013,0.2982360483082638,0.8833333333333333,0.2608745973749755,100,53,0.08894474051052903,0.06805555555555555,-0.230296624950832,0.7660961215879752,0.23795839744350097,0.6823163163486238,-0.0005607436028907167,0.0022887532630960577,0.3695523067053006,0.6427210831796658,1.0,0.9949494949494949,0.9966329966329966
experiment_20241211_144311_run_0091,6,False,0.3,0.3,0.6,0.4,0.4475584841412356,0.12722966999207613,0.7019422811788963,0.4259224277205023,17,0,0.016187388926292595,0.1814099144353265,-0.25438379703766073,0.7620569634292976,0.1561966507162661,0.8621678104251704,-0.0014512451245124501,0.0006628111237531994,0.7452672966627785,0.2658102568984706,1.0,0.9983164983164983,0.9949494949494949
experiment_20241211_144311_run_0029,4,False,0.1,0.3,0.6,0.4,0.5289283939061751,0.19327708446474554,0.702035442961751,0.4128189889969959,0,100,0.03735603137919238,0.17041951767650182,-0.1731070490555759,0.7465863225626973,0.23308442894969358,0.7314369419163895,0.00020583872955986542,0.0012637186487648618,0.10045956468199839,0.3097863909765986,1.0,1.0,0.994949494949495
experiment_20241211_144311_run_0117,8,True,0.3,0.3,0.6,0.4,0.5,0.0,0.29068169137674615,0.17479537639978202,0,0,0.0,0.030553423610741468,0.20931830862325387,0.41426158858837925,0.030553423610741468,0.8314144574157942,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0052,4,False,0.5,0.7,0.6,0.4,0.5713622303177465,0.4340848374776562,1.0,0.0,100,2,0.18842964612800317,0.0,-0.4286377696822536,0.9542220042802172,0.18842964612800317,0.9205976319760978,8.172707474573213e-05,0.0006091737187104182,0.05880588058805849,0.1268746350294343,1.0,1.0,0.994949494949495
experiment_20241211_144311_run_0140,8,False,0.1,0.5,0.6,0.4,0.4212936543483541,0.24931992815943907,0.9305754739730501,0.1836800307558404,0,26,0.06216042657742786,0.033738353698466485,-0.509281819624696,0.8340227196958389,0.17625160778720184,0.8771402396424413,3.207394918586443e-05,0.004579740919128452,0.1152115211521154,0.8300710487783122,1.0,1.0,0.9924242424242424
experiment_20241211_144311_run_0005,4,True,0.1,0.5,0.6,0.4,0.5,0.0,0.5864232277791338,0.3309070929274518,0,100,0.0,0.10949950414969722,-0.08642322777913383,0.4668518498257337,0.10949950414969722,0.7314369419163894,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0156,8,False,0.5,0.5,0.6,0.4,0.36449448130384077,0.15988268626271532,0.6129005690441189,0.4757364820878068,3,100,0.025562473366581857,0.2263252003892821,-0.24840608774027814,0.8196464237430099,0.2215125724954794,0.6759252917297884,-0.00021090368428059112,0.0002677944021576697,0.0869757913112786,0.04349951236523351,1.0,0.9974747474747475,0.994949494949495
experiment_20241211_144311_run_0013,4,True,0.3,0.5,0.6,0.4,0.5,0.0,0.7243211046766846,0.16162567516927373,0,0,0.0,0.026122858873923585,-0.2243211046766846,0.4470859894336694,0.026122858873923585,0.9205976319760983,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0101,6,False,0.5,0.3,0.6,0.4,0.8198289989194644,0.25619062864795167,1.0,0.0,100,2,0.06563363820703268,0.0,-0.18017100108053552,0.5866798402452827,0.06563363820703268,1.1396880664852496,0.00010816911773513893,0.00042311768093719723,0.08570427638730789,0.09131995851991964,1.0,1.0,0.9949494949494949
experiment_20241211_144311_run_0044,4,False,0.3,0.7,0.6,0.4,0.31584016651899316,0.08665254100935856,0.5,0.5,1,100,0.007508662863378566,0.25,-0.18415983348100692,0.8246457564680968,0.32794054847352827,0.9205976319760985,-0.001127877116101585,0.00010230314550060955,0.369520936177819,0.07711068183001794,1.0,0.994949494949495,0.9974747474747475
experiment_20241211_144311_run_0033,4,False,0.1,0.7,0.6,0.4,0.5916051820890376,0.4089483709751481,1.0,0.0,100,7,0.16723877012322735,0.0,-0.4083948179109624,0.8468709531700473,0.16723877012322735,0.9205976319760978,0.00015959688635012103,0.0017752694562354228,0.07719862555299217,0.3016227485361804,1.0,0.9974747474747475,0.994949494949495
experiment_20241211_144311_run_0064,6,True,0.3,0.3,0.6,0.4,0.5,0.0,0.2664499259943003,0.1968057268219241,0,0,0.0,0.03873249410990582,0.23355007400569971,0.44475225365344795,0.03873249410990582,0.7774602526460398,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0121,8,True,0.3,0.5,0.6,0.4,0.5,0.0,0.6430643188253067,0.1977129544922826,0,0,0.0,0.03909041237406741,-0.14306431882530662,0.4140127764953123,0.03909041237406741,0.7830229881682912,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0072,6,True,0.5,0.3,0.6,0.4,0.5,0.0,0.35339441264038857,0.29937667669116974,0,100,0.0,0.08962639454664918,0.1466055873596114,0.4898919444157983,0.08962639454664918,0.682316316348624,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0137,8,False,0.1,0.3,0.6,0.4,0.39290866429319693,0.1613857403508251,0.5,0.5,12,100,0.026045357188583935,0.25,-0.10709133570680304,0.5180695286445194,0.16035765942212726,0.8771402396424411,-0.0009942716939138258,0.0002584241823657041,0.3438899089914096,0.18138567765529703,1.0,0.98989898989899,1.0
experiment_20241211_144311_run_0025,4,True,0.5,0.7,0.6,0.4,0.5,0.0,0.42322562497414584,0.11005308851595352,0,0,0.0,0.012111682291900301,0.07677437502585413,0.19170573124206824,0.012111682291900301,1.2134661099511586,0.0,0.0,0.0,0.0,0.0,1.0,1.0
experiment_20241211_144311_run_0160,8,False,0.5,0.7,0.6,0.4,0.6367527443900939,0.2903958731575618,1.0,0.0,100,2,0.08432976314694275,0.0,-0.3632472556099061,0.6995740087890044,0.08432976314694275,0.877140239642441,0.0,0.00032935012476099603,0.0,0.06857673195577843,1.0,1.0,0.994949494949495
